 26463.10625000,  8.057012E+02, -2.889105E+01, 235.102698,  18.223513,  90.000000
 26463.10694444,  7.984040E+02, -3.237389E+01, 234.208751,  18.180583,  90.000000
 26463.10763889,  7.903361E+02, -3.585930E+01, 233.261887,  18.134126,  90.000000
 26463.10833333,  7.815149E+02, -3.934710E+01, 232.249347,  18.083290,  90.000000
 26463.10902778,  7.719601E+02, -4.283686E+01, 231.154773,  18.026985,  90.000000
 26463.10972222,  7.616940E+02, -4.632782E+01, 229.956744,  17.963783,  90.000000
 26463.11041667,  7.507412E+02, -4.981870E+01, 228.626567,  17.891771,  90.000000
 26463.11111111,  7.391295E+02, -5.330748E+01, 227.124837,  17.808322,  90.000000
 26463.11180556,  7.268891E+02, -5.679098E+01, 225.395907,  17.709727,  90.000000
 26463.11250000,  7.140537E+02, -6.026420E+01, 223.358650,  17.590577,  90.000000
 26463.11319444,  7.006599E+02, -6.371909E+01, 220.890377,  17.442692,  90.000000
 26463.11388889,  6.867478E+02, -6.714230E+01, 217.797528,  17.253169,  90.000000
 26463.11458333,  6.723610E+02, -7.051068E+01, 213.759605,  17.000640,  90.000000
 26463.11527778,  6.575464E+02, -7.378160E+01, 208.217437,  16.647829,  90.000000
 26463.11597222,  6.423546E+02, -7.687074E+01, 200.149932,  16.126662,  90.000000
 26463.11666667,  6.268401E+02, -7.959945E+01, 187.700250,  15.313350,  90.000000
 26463.11736111,  6.110606E+02, -8.158850E+01, 168.207779,  14.030519,  90.000000
 26463.11805556,  5.950777E+02, -8.222330E+01, 141.747618,  12.283175,  90.000000
 26463.11875000,  5.789565E+02, -8.118442E+01, 116.441209,  10.612747,  90.000000
 26463.11944444,  5.627654E+02, -7.891611E+01,  98.764135,   9.450942,  90.000000
 26463.12013889,  5.465762E+02, -7.598956E+01,  87.532526,   8.718835,  90.000000
 26463.12083333,  5.304634E+02, -7.272441E+01,  80.164310,   8.244287,  90.000000
 26463.12152778,  5.145044E+02, -6.927002E+01,  75.028563,   7.918571,  90.000000
 26463.12222222,  4.987788E+02, -6.569826E+01,  71.237782,   7.682519,  90.000000
 26463.12291667,  4.833680E+02, -6.204654E+01,  68.301754,   7.503450,  90.000000
 26463.12361111,  4.683547E+02, -5.833591E+01,  65.936075,   7.362405,  90.000000
 26463.12430556,  4.538226E+02, -5.457912E+01,  63.966944,   7.247796,  90.000000
 26463.12500000,  4.398550E+02, -5.078443E+01,  62.283021,   7.152201,  90.000000
 26463.12569444,  4.265351E+02, -4.695755E+01,  60.809969,   7.070665,  90.000000
 26463.12638889,  4.139444E+02, -4.310271E+01,  59.496347,   6.999756,  90.000000
 26463.12708333,  4.021620E+02, -3.922322E+01,  58.305412,   6.937027,  90.000000
 26463.12777778,  3.912642E+02, -3.532186E+01,  57.210175,   6.880678,  90.000000
 26463.12847222,  3.813232E+02, -3.140109E+01,  56.190293,   6.829353,  90.000000
 26463.12916667,  3.724063E+02, -2.746321E+01,  55.230052,   6.782003,  90.000000
 26463.12986111,  3.645752E+02, -2.351038E+01,  54.317032,   6.737802,  90.000000
 26463.13055556,  3.578848E+02, -1.954477E+01,  53.441176,   6.696078,  90.000000
 26463.13125000,  3.523832E+02, -1.556852E+01,  52.594139,   6.656276,  90.000000
 26463.13194444,  3.481099E+02, -1.158378E+01,  51.768813,   6.617921,  90.000000
 26463.13263889,  3.450965E+02, -7.592727E+00,  50.958970,   6.580598,  90.000000
 26463.13333333,  3.433651E+02, -3.597566E+00,  50.158980,   6.543932,  90.000000
 26463.13402778,  3.429287E+02,  3.994930E-01,  49.363584,   6.507572,  90.000000
 26463.13472222,  3.437907E+02,  4.396229E+00,  48.567691,   6.471179,  90.000000
 26463.13541667,  3.459448E+02,  8.390422E+00,  47.766192,   6.434413,  90.000000
 26463.13611111,  3.493755E+02,  1.237987E+01,  46.953773,   6.396918,  90.000000
 26463.13680556,  3.540578E+02,  1.636237E+01,  46.124708,   6.358314,  90.000000
 26463.13750000,  3.599577E+02,  2.033576E+01,  45.272622,   6.318175,  90.000000
 26463.13819444,  3.670330E+02,  2.429791E+01,  44.390200,   6.276013,  90.000000
 26463.13888889,  3.752336E+02,  2.824666E+01,  43.468809,   6.231254,  90.000000
